name,refs,lat,lng,brief,area
Geruth Chimham,1,31.70536129174666,35.21026630105202,Lodging place near Bethlehem; refuge for Johanan's group,-
Giah,1,31.869005,35.343177,Location near Gibeon where Joab and Abishai pursued Abner.,-
Gibeath-elohim,1,31.93053920580005,35.22103274923676,"A place with a garrison of Philistines, near Gibeah.",-
Gidom,1,31.93466,35.297063,"A place near Gibeah, associated with the Benjamite War.",-
Gimzo,1,31.928659,34.943219,A city in Judah captured by the Philistines.,-
Goah,1,31.777444,35.234935,"A place near Jerusalem, mentioned in a prophetic context.",-
Guard Gate,1,31.777444,35.234935,"A gate in Jerusalem's wall, likely the Muster Gate.",-
Gur,1,32.45,35.2833,A place near Ibleam where Ahaziah was wounded.,-
Gurbaal,1,30.734691,35.60625,"A place inhabited by Arabians, attacked by Uzziah's army.",-
Hadad-rimmon,1,32.524106,35.205136,A place near Megiddo associated with mourning for Josiah.,-
Hadashah,1,31.679512,34.695903,A town in the Shephelah region of Judah.,-
Hadrach,1,33.519299,36.31344999999999,A region mentioned in a prophetic oracle of judgment.,-
Haeleph,1,31.792733,35.196862,A town allotted to the tribe of Benjamin.,-
Halhul,1,31.579549,35.099103,A town in the hill country of Judah.,-
Hali,1,32.934736,35.270799,A town allotted to the tribe of Asher.,-
Hall of Judgment,1,31.777444,35.234935,A hall in Solomon's palace where he administered justice.,-
Hall of Pillars,1,31.777444,35.234935,A porch with pillars in Solomon's palace.,-
Hall of the Throne,1,31.777444,35.234935,Another name for the Hall of Judgment in Solomon's palace.,-
Ham,1,30.108086,31.33822,A place where Chedorlaomer defeated the Zuzim in battle.,-
Hamonah,1,31.49684513710609,35.78284105296996,"A city in Ezekiel's vision, meaning ""multitude"" or ""horde.""",-
Hanes,1,29.085425,30.934402,An Egyptian city mentioned in a prophecy against Judah.,-
Hannathon,1,32.916002,35.426637,A border town in the territory of Zebulun.,-
Hara,1,36.344972,40.789333,A place where Israelite tribes were exiled by Tiglath-pileser.,-
Harmon,1,32.28023100000001,35.19792900000002,A place mentioned in Amos's prophecy against Israel.,-
Hazar-addar,1,30.9522,34.7187,A town on the southern border of Canaan.,-
Hazar-gaddah,1,31.162327,35.057114,Town allotted to the tribe of Judah,-
Hazar-susah,1,31.391668,34.940502,Town allotted to the tribe of Simeon,-
Hazar-susim,1,31.391668,34.940502,A town allotted to the tribe of Simeon.,-
Hazer-hatticon,1,35.136204,36.749488,Place on the ideal border of Israel,-
Hazerim,1,31.52481769532773,34.4333647185274,Settlements inhabited by the Avvim,-
Hazor,1,30.68771281376111,34.49479554246946,A town in the southland of Judah.,-
Hazor,1,31.162327,35.057114,Town in the Negev region of Judah,-
Hazor,1,31.833333,35.2,Town resettled by Benjamites after the Babylonian exile,-
Hazor-hadattah,1,31.162327,35.057114,Town in the Negev region of Judah,-
Hebron Valley,1,31.54909871686872,35.09356062020027,Valley near Hebron where Joseph sought his brothers,-
Helbah,1,34.066067,35.865801,Canaanite town not conquered by the tribe of Asher,-
Helbon,1,33.664912,36.248576,City known for its fine wine,-
Helech,1,34.856082,35.858485,A place or people mentioned in Ezekiel's prophecy.,-
Heleph,1,33.134416,35.332157,Border town of Naphtali,-
Helkath-hazzurim,1,31.880126,35.280188,Site of a battle between David's and Ish-bosheth's men,-
Heres,1,32.19998298531073,35.63331303389634,Place near where Gideon defeated the Midianites,-
Hereth,1,31.621492,35.029273,Forest where David hid from Saul,-
Heshmon,1,31.215418,34.942986,A town in the southland of Judah.,-
Hierapolis,1,37.924517,29.124525,"City in Phrygia, home to a Christian community",-
Hobah,1,33.5,36.466667,Place north of Damascus pursued by Abraham,-
Holon,1,31.50100308502659,35.92063125199366,A city in Moab,-
Horem,1,33.166667,35.433333,A fortified city in Naphtali,-
Hosah,1,32.178502,35.22758,A Levitical city in Asher,-
Hukkok,1,32.882153,35.496694,A town on the border of Naphtali,-
Humtah,1,31.53577362133176,35.09409986578734,A town in the hill country of Judah,-
Idalah,1,32.733333,35.166667,A town in Zebulun,-
Idumea,1,30.734691,35.60625,A region south of Judea,-
Iim,1,31.244952,34.840888,A town in the Negev of Judah,-
Illyricum,1,43.515484,16.071538,A region where Paul preached the gospel,-
Iphtah,1,31.8099,34.9365,A town in the Shephelah of Judah,-
Irpeel,1,31.869343,35.197712,A town in Benjamin,-
Ithlah,1,31.823593,35.075769,A town in Dan,-
Ithnan,1,31.244952,34.840888,A town in the Negev of Judah,-
Iyim,1,31.49684513710609,35.78284105296996,An Israelite campsite in the wilderness,-
Jabez,1,31.70536129174666,35.21026630105202,A place associated with the families of scribes,-
Jabneel,1,32.7,35.5,A town on the border of Naphtali,-
Jagur,1,31.1858,34.96745,A town in the Negev of Judah,-
Jair,1,32.042523,35.724241,An Israelite who possessed towns in Gilead,-
Janen,1,31.49684513710609,35.78284105296996,A place mentioned in the Septuagint,Moab
Janim,1,31.516667,35.166667,A town in the hill country of Judah,-
Janoah,1,32.155895,35.361606,A town captured by the Assyrians from Israel,-
Japhia,1,32.691633,35.274955,A town on the border of Zebulun,-
Jarmuth,1,32.5559631396043,35.33078927843792,A Levitical city in Issachar,-
Jazer Sea,1,31.94352951689796,35.72776961157128,A poetic reference to the abundant vineyards of Jazer,-
Jehud,1,32.033636,34.889599,A town allotted to Dan,-
Jekabzeel,1,31.1858,34.96745,A town in Judah inhabited after the Babylonian exile,-
Jemnath,1,31.80299971086164,34.6351145939134,A place mentioned in the Septuagint version of Joshua,Philistia
Jericho Valley,1,31.87060143818292,35.44386371224434,The valley where the city of Jericho is located,-
Jeruel,1,31.572903,35.406346,A wilderness where Jehoshaphat defeated his enemies,-
Jeshanah,1,31.980029,35.229709,A town captured by Abijah from Jeroboam,-
Jeshua,1,31.162327,35.057114,A town in Judah inhabited after the Babylonian exile,-
Jezreel,1,32.5559631396043,35.33078927843792,"A son of Saul's son Jonathan, also called Merib-baal",-
Jokdeam,1,31.366667,35.0,A town in the hill country of Judah,-
Joktheel,1,31.56485056116292,34.8467256730566,A town in the Shephelah region of Judah,-
Jotbah,1,29.75804307645581,35.0306017443078,"The hometown of Amon's mother, Meshullemeth",-
Kadesh,1,34.558327,36.522943,A place visited during David's census of Israel,-
Kamon,1,32.042523,35.724241,"The burial place of Jair, a judge of Israel",-
Karka,1,30.958506,34.3805,A place on the southern border of Judah,-
Karkor,1,32.1843727808126,35.70287002746794,A place where Gideon defeated Zebah and Zalmunna,-
Kartan,1,33.125828,35.165,A Levitical city in the territory of Naphtali,-
Kerioth-hezron,1,31.162327,35.057114,A town in the Negev region of Judah,-
Kinah,1,31.1858,34.96745,A town in the Negev region of Judah,-
Kiriathaim,1,33.125828,35.165,A Levitical city in Reuben,-
Kiriath-huzoth,1,31.76503129703305,35.71856575741812,A place Balak took Balaam,-
Koa,1,34.798311,48.514966,A people group mentioned by Ezekiel,-
Laban,1,31.8099,34.9365,A place Moses spoke to Israel,-
Lahmam,1,31.566667,34.9,A city in the lowlands of Judah,-
Laishah,1,31.8,35.25,A place near Anathoth and Gallim,-
Lakkum,1,32.68695640243183,35.39091304299688,A border town of Naphtali,-
Lasea,1,34.93491734364034,24.80919899172515,"A city near Fair Havens, Crete",-
Lasharon,1,32.72544,35.467002,A Canaanite city conquered by Joshua,-
Lebanon Mount,1,33.752479,35.590804,A mountain range marking the northern border of Israel,-
Lebaoth,1,31.391668,34.940502,A town in the Negev of Judah,-
Leb-kamai,1,30.9620520474569,46.10374195774169,A cryptic name for Chaldea (Babylonia),-
Lebonah,1,32.07077,35.239871,A place near Shiloh in Ephraim,-
Luz,1,37.0,36.57,A Canaanite city; a man built another city named Luz,-
Lycia,1,36.27471786927205,29.3186378339052,A region on the southwest coast of Asia Minor,-
Maarath,1,31.621003,35.102328,A town in the hill country of Judah,-
Maareh-geba,1,31.82378102460309,35.23100936128631,A place near Gibeah where an ambush was set,-
Madmenah,1,31.8,35.25,A place near Jerusalem,-
Makaz,1,31.870364,34.981728,A place in one of Solomon's administrative districts,-
Malta,1,35.85282675242785,14.53243601407711,An island where Paul was shipwrecked,-
Mareal,1,32.697409,35.241789,A place on the border of Zebulun,-
Maroth,1,31.743719,34.694006,A town in Judah,-
Mearah,1,33.633333,35.433333,A place near Sidon,-
Meconah,1,31.370835,34.860665,A town inhabited by the people of Judah after the exile,-
Me-jarkon,1,32.132898,34.788144,A place in the territory of Dan,-
Meroz,1,32.68695640243183,35.39091304299688,A place cursed for not helping against Sisera,-
Mesha,1,28.85726,34.859127,A place marking the Joktanite territory,-
Meshech-Tubal,1,46.0,47.0,Two nations mentioned together; defeated by Babylon,Asia
Middin,1,31.743894,35.401591,A town in the wilderness of Judah,-
Migdal-el,1,33.232131,35.362942,A fortified city in Naphtali,-
Migdal-gad,1,31.666667,34.583333,A town in the lowlands of Judah,-
Minni,1,40.6,44.6,A kingdom allied with Ararat and Ashkenaz,-
Mitylene,1,39.10033557286295,26.55180477541001,A city on the island of Lesbos visited by Paul,-
Mizar Mount,1,33.41615982399708,35.85725617635589,A mountain mentioned in a psalm of lament,-
Mizpeh,1,31.56485056116292,34.8467256730566,A town in the lowlands of Judah,-
Moreh,1,32.61773063505183,35.35737645291343,Place near Shechem; hill where Gideon camped,-
Mortar,1,31.777444,35.234935,A district or valley in or near Jerusalem,-
Moserah,1,30.317396,35.407152,A place where the Israelites camped during their wilderness wanderings,-
Mozah,1,31.802641,35.158376,A town in the territory of Benjamin,-
Myra,1,36.2307717908834,30.01145882074154,A city in Lycia where Paul's ship stopped,-
Naamah,1,31.871782,34.871894,A town in the Judean lowlands,-
Nain,1,32.63083336680386,35.34782689102158,A town in Galilee where Jesus raised a widow's son,-
Naphath,1,32.58418313614938,35.18229165870594,A region in Issachar with Manassite towns,-
Neapolis,1,40.94413199321298,24.41767995412326,A port city in Macedonia visited by Paul,-
Neballat,1,31.992079,34.957563,A town in Benjamin inhabited by Benjamites after the exile,-
Netaim,1,31.823337,34.777779,A place associated with potters in Judah,-
Nezib,1,31.58805,34.992389,A town in the Judean lowlands,-
Nibshan,1,31.46152536164766,35.39241108242345,A town in the Judean wilderness,-
Ophni,1,31.961989,35.215483,A town in Benjamin,-
Parah,1,31.833333,35.3,A city in Benjamin's territory,-
Patara,1,36.27471786927205,29.3186378339052,A city in Lycia visited by Paul,-
Patmos,1,37.30752,26.548274,An island where John received the Revelation,-
People's Gate,1,31.777444,35.234935,A gate in Jerusalem mentioned by Jeremiah,-
Perazim Mount,1,31.756332,35.223059,A place where David defeated the Philistines,-
Perez-uzza,1,31.777444,35.234935,A place named after Uzzah's death,-
Pharpar,1,33.379601,36.306085,"A river in Damascus, Syria",-
Phoenix,1,35.1988857652248,24.08098202270813,A harbor on the island of Crete,-
Pi-beseth,1,30.583333,31.5,An Egyptian city mentioned in Ezekiel's prophecy,-
Pithom,1,30.59385132817632,32.18555803140015,A store city built by the Israelites in Egypt,-
Potsherd Gate,1,31.777444,35.234935,A gate in Jerusalem mentioned by Jeremiah,-
Puteoli,1,40.83563065297087,14.2677438666742,A port city in Italy visited by Paul,-
Raamah,1,15.68,42.78,"A trading partner of Tyre, possibly in Arabia",-
Raamses,1,30.59385132817632,32.18555803140015,A store city built by the Israelites in Egypt,-
Rabbith,1,32.391416,35.377302,A town allotted to the tribe of Issachar,-
Rakkon,1,32.132898,34.788144,A town allotted to the tribe of Dan,-
Ramah,1,33.111078,35.310464,A town on the border of Asher and Tyre,-
Ramah,1,32.93901,35.368123,A fortified city in the territory of Naphtali,-
Ramath-lehi,1,31.75274835811488,34.97660913147738,The place where Samson killed a thousand Philistines,-
Recah,1,31.70536129174666,35.21026630105202,Descendant of Judah,-
Rehob,1,33.125828,35.165,City on the border of Asher,-
Rehoboth,1,31.066829,34.59783,Well dug by Isaac,-
Rekem,1,31.869343,35.197712,City in Benjamin,-
Resen,1,36.35941,43.152887,Ancient Assyrian city built by Nimrod,-
Rhegium,1,38.11158003147303,15.64327902497161,Italian city visited by Paul,-
Rhodes,1,36.44192632910195,28.22672173336723,Island visited by Paul on his journey,-
Riblah,1,34.353071,36.385705,Place on the eastern border of the Promised Land,-
Rock of Escape,1,31.41666666666668,35.1166666666667,Place where Saul stopped pursuing David,-
Sahar,1,33.664912,36.248576,Unknown location mentioned in Ezekiel's prophecy,-
Salamis,1,35.17724606944397,33.90755212865949,City on Cyprus visited by Paul and Barnabas,-
Salim,1,32.39933414034645,35.52644309698702,Place near Aenon where John the Baptist baptized,-
Salmone,1,35.21229729880597,26.27449174374278,Promontory on the island of Crete,-
Samos,1,37.715172,26.934167,Island visited by Paul during his travels,-
Samothrace,1,40.467279,25.486069,Island visited by Paul during his second missionary journey,-
Sansannah,1,31.391668,34.940502,Town in the Negev region of Judah,-
Sebam,1,31.815283,35.766738,Town in the territory of Reuben,-
Secacah,1,31.766667,35.283333,Town in the wilderness of Judah,-
Secu,1,31.883333,35.2,Place near Ramah visited by Saul,-
Seir Mount,1,31.783333,34.994,Landmark on the boundary of Judah,-
Seirah,1,31.93053920580005,35.22103274923676,Place where Ehud escaped after killing Eglon,-
Seleucia,1,36.11101750333098,35.92680788324002,Port city from which Paul and Barnabas sailed,-
Seneh,1,31.85309428405443,35.28616916703533,Rocky crag near Michmash,-
Sephar,1,14.550219,44.392642,Boundary of the territory settled by Joktan's descendants,-
Shaalim,1,31.84684772753698,35.18491237777512,Region traversed by Saul in search of donkeys,-
Shahazumah,1,32.40643,35.504628,Border town of Issachar,-
Shalishah,1,31.84684772753698,35.18491237777512,Region Saul passed through seeking donkeys,-
Shallecheth,1,31.777444,35.234935,Gate in Jerusalem assigned to Shuppim and Hosah,-
Shamir,1,31.416667,34.933333,Town in the hill country of Judah,-
Shaphir,1,31.743719,34.694006,Town addressed in Micah's prophecy,-
Sharon,1,33.41615982399708,35.85725617635589,Region where Gadites pastured their flocks,-
Shebarim,1,31.91697811712517,35.26122639380886,Place near Ai where Israelites fled,-
Shema,1,31.162327,35.057114,Town in the Negev region of Judah,-
Shen,1,31.83273947023218,35.1801628605877,Place where Samuel set up the Ebenezer stone,-
Shihor-libnath,1,32.538496,34.907697,Boundary point of Asher's territory,-
Shikkeron,1,31.77761410537458,34.85214575880509,Town on the border of Judah,-
Shion,1,32.716666,35.333334,Town in the territory of Issachar,-
Shittim Valley,1,31.85826217905818,35.64156652792805,Valley mentioned in Joel's prophecy,-
Shoa,1,34.798311,48.514966,People group mentioned in Ezekiel's prophecy,-
Shual,1,31.95378955858199,35.29913577541004,Region raided by Philistines during Saul's reign,-
Sibraim,1,35.136204,36.749488,Landmark on the northeastern border of the Promised Land,-
Silla,1,31.777444,35.234935,Place where King Joash was assassinated,-
Siphmoth,1,31.373521,35.074552,Town in southern Judah that received spoils from David,-
Sitnah,1,31.39129109635703,34.56057015639144,"Well dug by Isaac, disputed by Philistines",-
Socoh,1,31.41666959977098,34.96667012280085,A town in the hill country of Judah,-
Sorek Valley,1,31.825731,34.989013,"Valley where Delilah lived, Samson's downfall occurred",-
Straight,1,33.519299,36.31344999999999,Street in Damascus where Saul stayed after conversion,-
Suph,1,27.088473,34.771729,Place near where Moses spoke to Israel,-
Suphah,1,27.088473,34.771729,Place mentioned in the Book of the Wars of the Lord,-
Sur,1,31.777444,35.234935,Gate of the temple in Jerusalem,-
Sychar,1,32.20307656686443,35.31192106402537,Samaritan city near Jacob's well,-
Syracuse,1,37.06823247873927,15.2948238829937,City in Sicily where Paul's ship stopped,-
Syrtis,1,31.766667,18.505556,Dangerous shallow waters off the coast of Libya,-
Taanath-shiloh,1,32.15,35.383333,Landmark on the border of Ephraim's territory,-
Tabbath,1,32.35601,35.536929,Place near where Midianites fled from Gideon,-
Tabor,1,31.93053920580005,35.22103274923676,"Oak tree near Bethel, mentioned in Samuel's prophecy",-
Tappuah,1,32.15,35.126,Town in the Judean Shephelah,-
Taralah,1,31.792733,35.196862,Town allotted to the tribe of Benjamin,-
Tel-abib,1,32.127213,45.229995,Settlement of exiled Jews in Babylonia,-
Telaim,1,31.244952,34.840888,Place where Saul gathered his army,-
Telem,1,31.244952,34.840888,Town in the Negev region of Judah,-
Three Taverns,1,41.59132,12.828636,Staging post on the Appian Way near Rome,-
Tibhath,1,33.93148,36.152049,City from which David took bronze for the Temple,-
Timnah,1,31.699323,35.040359,Town in the hill country of Judah,-
Tiphsah,1,35.847967,38.73235,"City on the Euphrates, extent of Solomon's kingdom",-
Tiphsah,1,32.166667,35.166667,City attacked by King Menahem of Israel,-
Tochen,1,31.8099,34.9365,Town in the territory of Simeon,-
Tolad,1,31.244952,34.840888,Town in the territory of Simeon,-
Tophel,1,30.936991,35.61687,A place near where Moses addressed the Israelites,-
Trachonitis,1,32.833333,36.5,A rugged region northeast of the Jordan River,-
Travelers Valley,1,31.49684513710609,35.78284105296996,A valley where Gog's army will be buried,-
Ummah,1,33.104377,35.180623,A town allotted to the tribe of Asher,-
Uzal,1,15.354879,44.215092,A place mentioned in Ezekiel's prophecy,-
Uzzen-sheerah,1,31.887821,35.045649,"A town built by Sheerah, daughter of Ephraim",-
Waheb,1,27.088473,34.771729,A place mentioned in the Book of Numbers,-
Way of Holiness,1,31.777444,35.234935,A prophesied highway for the redeemed in Isaiah,-
Wildgoats Rocks,1,31.46152536164766,35.39241108242345,A place near En Gedi where David hid from Saul,-
Yiron,1,33.088748,35.414111,A town allotted to the tribe of Naphtali,-
Zaanan,1,31.743719,34.694006,A town mentioned in Micah's prophecy,-
Zanoah,1,31.366667,35.0,A town in the hill country of Judah,-
Zeboim,1,31.10182240291489,35.47633656511371,A town resettled by the people of Judah after the exile,-
Zeboim Valley,1,31.936283,35.424836,A valley mentioned in connection with Saul's military campaigns,-
Zelzah,1,31.717666,35.187019,A place near Rachel's tomb in Benjamin,-
Zenan,1,31.743719,34.694006,A town in the Judean lowlands,-
Zephathah Valley,1,31.615198,34.910085,A valley where Asa defeated the Cushite army,-
Zer,1,33.125828,35.165,A fortified city in Naphtali,-
Zeredah,1,32.23293813761263,35.27304180036391,"The hometown of Jeroboam, first king of Israel",-
Zereth-shahar,1,31.616962,35.567522,A city in Reuben's territory by the Dead Sea,-
Ziddim,1,32.814279,35.435872,A fortified city in Naphtali,-
Zimri,1,32.18919123705116,48.25788647687722,A nation mentioned in Jeremiah's prophecy against nations,-
Zior,1,31.589719,35.148296,A town in the hill country of Judah,-
Ziph,1,31.244952,34.840888,A town in the Negev of Judah,-
Ziphron,1,34.229499,37.240077,A place on the northern border of the Promised Land,-
Ziz,1,31.572903,35.406346,A pass where Jehoshaphat defeated Moab and Ammon,-
Zophim,1,31.767811,35.725296,A place in Moab where Balaam blessed Israel,-
Zuph,1,31.846847,35.184912,A land where Saul searched for his father's donkeys,-
